author	description	retweet
nanahagane_art	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SkyBlueFlames	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ingithor18	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
livejtam	Je vous en prie si vous faites ce festival dans #MarioOdyssey mettez le casque. Grand moment pas besoin de teraflops.	False
Glitter_n_Games	I have been really enjoying playing #MarioOdyssey! The Forest kingdom has been my favorite by far! https://t.co/r9i5H7YCGq	False
JonathanA_21	#Nintendo the #switch is such an awesome console. I hope the future is bright because honestly, since I got it last… https://t.co/8B7VkRElwQ	False
zdarava	RT @JosiahSMoore: #ShyGuy for @Pixel_Dailies #pixel_dailies #pixelart #aseprite #gameart #gamedev #indiedev #Mario #MarioOdyssey https://…	True
ShibaAndInu	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
CooVictor	RT @TheGigaRabytes: Pourquoi t’aimes #MarioOdyssey ? https://t.co/5PZ6BuEXo1	True
JblesGaming	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
kierend60	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Bnj_Vgn	#MarioOdyssey est génial ! Je viens de le terminer, l\'histoire est cependant un peu courte! Mais c\'est un jeu de qu… https://t.co/qMhFTCS4Rq	False
NibWibler	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Wolverain1987	RT @JosiahSMoore: #ShyGuy for @Pixel_Dailies #pixel_dailies #pixelart #aseprite #gameart #gamedev #indiedev #Mario #MarioOdyssey https://…	True
Nonno_Umby	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
CocoIsToxicGeek	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
magnus_cerebrum	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
usimitudoki	#nintendoswitch #marioodyssey #switch #任天堂 #スイッチ #マリオオデッセイひたすら、マリオオデッセイ🎮めっちゃ面白いっす❗️ https://t.co/QzXd09j82c	False
powkune1	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
TwoChunz	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
AnniSinnemaki	RT @KristianKurki: Been playing video games for 30 years, and #MarioOdyssey is the best one I’ve ever played. Saying that without hesitatio…	True
Mshaly9	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
JonathanLouis4	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Kitsch_Sync	In a world that’s seemingly all doom and gloom #MarioOdyssey just made me smile throughout. Thank you for playing… https://t.co/6WTRWKaRvV	False
AdriosaGaming	The #MarioOdyssey stream was such a blast tonight! We explored a lot and experienced SNOW much cool stuff int he Sn… https://t.co/jXjy9DRp9N	False
CallMeRed10	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
KristianKurki	Been playing video games for 30 years, and #MarioOdyssey is the best one I’ve ever played. Saying that without hesitation.	False
MEGANE_MANIA	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
MyPandaAssassin	This is the only game where I literally was turning my controller around thinking it actually helped when in fact I… https://t.co/uVl7EGzIgS	False
CriminalUppers	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
amber_joy250	RT @CorentinFeys: My favourite thing to do in #MarioOdyssey is pretend I\'m Sonic	True
WeMayFire	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Relytia	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
TheGeekOPhile	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
usimitudoki	#マリオオデッセイ #nintendo #switch #marioodyssey すごく面白いけど、家族の順番待ちが辛い…🎮時間割を作りました🗓 https://t.co/yhYGZ3tQMC	False
RLTrapimusPrime	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
dmankeykogami	RT @stupjam: #sanic #MarioOdyssey https://t.co/IhxUYN06Ql	True
nabilzambri92	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Halo_X_24	RT @Superbrioche: La suite de Mario est dispo 😁EFFICACITÉ EN CALEÇON #9 Let\'s Play Super Mario Odyssey🎩🌍🦖 #MarioOdysseyhttps://t.co/gCAI…	True
_Clattertrap	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
angelamcrouch	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
yolandasfetsos	We enjoyed another nice Sunday. Cleaned the floors, went for a nice afternoon walk, read, hubby played… https://t.co/vCTy46vh6R	False
RemiLami	RT @JosiahSMoore: #ShyGuy for @Pixel_Dailies #pixel_dailies #pixelart #aseprite #gameart #gamedev #indiedev #Mario #MarioOdyssey https://…	True
RicoSurge	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
kamryntxt	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Celiayerim	RT @stupjam: #sanic #MarioOdyssey https://t.co/IhxUYN06Ql	True
vvchocoavv	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
GeeliganStache	RT @RunJumpStomp: Whenever I want to play #MarioOdyssey https://t.co/1n7XQTu4nh	True
12mariokart	RT @ellielotusart: Yknow that any Captain needs a Crew#fanart #Mario #MarioOdyssey #SuperMarioOdyssey https://t.co/aNahwhfcmO	True
MaskedRyderSin	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
crims0nhorror	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
BirbQueeen	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
babe_cakesz97	RT @uGOT2GAME: So somehow I preordered @NintendoAmerica #MarioOdyssey twice without knowing it. I must be super excited.	True
cindwesley	RT @BeatemupsWood: Want to WIN MARIO ODYSSEY?!I\'m giving away a code, as a huge thank you to my Subscribers!#MarioOdyssey #freehttps:…	True
IEatYouCookie	"""why is Mario Mexican in this game""🤣🤣🤣#MarioOdyssey #TioMario https://t.co/UwHHHjKrWp"	False
kitsunecass	RT @Kaibuzetta: #MarioOdyssey https://t.co/1ph9WEaDOt	True
PsyJacked	RT @MikeLuckas: Here\'s a PNG. Join me. #MarioOdyssey https://t.co/Yu2MXOyf5o	True
madscns	RT @JosiahSMoore: #ShyGuy for @Pixel_Dailies #pixel_dailies #pixelart #aseprite #gameart #gamedev #indiedev #Mario #MarioOdyssey https://…	True
GooeyGamy	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
opalcake	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
mooras_	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
khalazyOW	I thought I’d be able to quickly 100% #MarioOdyssey until that metal cube came along and ruined my life but at the… https://t.co/9n8VecKU0l	False
JEWats5	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
bluwarlord	RT @GoatyTV: Bringin\' down the house with more #MarioOdyssey ! Going to break that 500 mark on moons hopefully!https://t.co/yEGVyiRkAe ht…	True
Vicious__23	Just beat #MarioOdyssey for the first time. Ending was so satisfying. I love #Nintendo	False
ClaraZ9	RT @XStrikeShow: Check out our #MarioOdyssey impressions https://t.co/S9pVcBwZfP#Nintendo #NintendoSwitch #Mario #Cappy #Luigi #videogames…	True
Skittytab	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Gloinn	#marioOdyssey la moitié des mondes sont affreux, le challenge très mal dosé, bcp de répétition dans les lunes. C’es… https://t.co/ZFmJFrZjFs	False
wisopsis	RT @Superbrioche: La suite de Mario est dispo 😁EFFICACITÉ EN CALEÇON #9 Let\'s Play Super Mario Odyssey🎩🌍🦖 #MarioOdysseyhttps://t.co/gCAI…	True
cheeki81	RT @lukeshand: All you switch owners with your #MarioOdyssey and here I am playing catch up with #MarioGalaxy. The Wii2HDMI adapter is grea…	True
shiftwinter	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
Gloinn	Quand c’est des plumes dans Assassin’s creed on taille mais quand c’est des lunes dans le dernier Mario c’est merve… https://t.co/FZJttt1NoV	False
FusionPlank23	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
rocketbootz	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
roseybgal	RT @mendezlife84: Damn!!! @DeVeAnGAMER @Jgangsta187 #MarioOdyssey https://t.co/xV5kQnEVwQ	True
BuscemiBot	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
SSseaweed	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
lostsky7	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
carissadraws	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
BohannonDavid	RT @MikeLuckas: #MarioOdyssey https://t.co/DRrqnHNJbX	True
PlzFall4mytype	RT @Zanphyr: Tantas coisas pra assistir/jogar essa semana! Tá tenso! :O #ZeldaBreathoftheWild #MarioOdyssey #StrangerThings #StarTrekDiscov…	True
ShibaKingBeast	RT @CinnieMinni: ♡ Peachy For @KdinJenzen :U ♡ #Peach #MarioOdyssey https://t.co/2PRbEeFyfp	True
MisterWolfen	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
HeaMaxFre	Mario for life!! 🎮🖤 #mario #toad #bowser #peach #MarioOdyssey #Nintendo #NintendoSwitch… https://t.co/HFrIr10Mc0	False
InsaneNashi	RT @DxzNa: #MarioOdyssey @MariosFriend9 @Elwensa @RealLuigikid It\'s in Bowser\'s Kingdom.His weapons are my own imagination.Don\'t care adout…	True
opheaIia	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
KillHaley	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
vampiremori	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
zotheghost	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
PettyMongoose	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
BabyDragon_Mizu	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Dr_Akkar	"RT @maikantopia: ""Fuggedaboutit!"" - Quick JPN-ENG comparison of this silly line in #MarioOdyssey . No JPN equivalent to that word due to it…"	True
Trsta2	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SomeBoondoggle	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
StarDugo	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ItsMeBrittany92	RT @_DjNeo_: :3 #nintendo #nintendoswitch #marioodyssey https://t.co/0sYmUANmFM	True
HDSP69	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Prinny_King	RT @CinnieMinni: ♡ Peachy For @KdinJenzen :U ♡ #Peach #MarioOdyssey https://t.co/2PRbEeFyfp	True
lono87	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
YungWrexx	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
JustifiedBanana	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
leslierocks2	RT @Ender7aka7tora: It\'s me ! #MarioOdyssey https://t.co/VpxeHlultK	True
Roqdog95205	RT @one21gigawatt: Sold my #WiiU and picked up #MarioOdyssey, #ShadowOfWar And #Danganronpa3! I was literally only keeping it for #Xenoblad…	True
CellHead	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
L0stinExile	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
NerdeliciousAmy	RT @Chukkaque: Part 7 is up folks #MarioOdyssey https://t.co/9ZZqJIzbyN#TwitchKittens @StreamerUtopia #Taconation @SupStreamers @Dart…	True
ninachuu91	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
Darksilvania	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ChristinaLondo7	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
splatoonfangirl	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ToshiroYamanaka	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
revolutionofm	Somehow while playing #MarioOdyssey and #SonicForces I have stumbled back into Breath of the Wild! There are so man… https://t.co/Rh2SYPGmoa	False
BryBreadmin	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
EddyTheVigilant	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
__Angeal	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SOLIDShift	WHAAaahoooo! #MarioOdyssey #Nintendo Btw I forget to post art here so there’s gonna be some ketchup happening. Plea… https://t.co/7uZ9bT6bs0	False
harinwh	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
BogiesMotors	RT @duumradio: Mario Odyssey is out today!! Super Excited!! Can’t wait to dive into it!! #NintendoSwitch #videogames #MarioOdyssey	True
Succublitz	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ItsYaCrimeboy	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ChuuniApologist	RT @Kemdizzzle: Pray for this dog #MarioOdyssey https://t.co/Qv2RuLHIAr	True
antjose34	RT @Kemdizzzle: Pray for this dog #MarioOdyssey https://t.co/Qv2RuLHIAr	True
YeouLongroad	My 1st-grader just finished #MarioOdyssey. Looks like starting him on the original NES as a toddler was a good call… https://t.co/vs0SRMjc4o	False
bluegray5000	RT @LaurenSee14: Save me Mario!! 💖💖 What does everyone think about #MarioOdyssey? I haven’t played it yet. Been too busy with #SonicForces…	True
takeogouda	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Pouaichh	Today I started learning #MarioOdyssey any% #speedrun. It\'s PAINFUL! https://t.co/XLcfu4Iqo8	False
Okie_dog	RT @_wi1dduck: Contando los minutos en el trabajo para irme a jugar #MarioOdyssey lol	True
SavvyBo97	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
PinkAnimations	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
ZeldasTwin	RT @SteveChopz: #MarioOdyssey https://t.co/Z4apHsfgVj	True
_anthonymoran	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
DaisukiTsukiji	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Jadeezy_	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
cocoa08100715	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
goodguywooper	RT @Kemdizzzle: Pray for this dog #MarioOdyssey https://t.co/Qv2RuLHIAr	True
Hyuuchuu	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
nonodokidoki	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
HeroponService	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Cesarfranco95	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
CahillComics	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
JackiBrunson	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
aaliakpinar	RT @SCG_Rob: I could really use a #switch right now. #MarioOdyssey Jealousy.	True
zillo84	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
supahmemeball	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
mr_BJDavis	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Terra_GS	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Dislycan	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
angelaarguellez	RT @BJayLP: Heute startet der Stream erst gegen 20 Uhr. Aber es gibt #MarioOdyssey :D	True
MariosFriend9	RT @DxzNa: #MarioOdyssey @MariosFriend9 @Elwensa @RealLuigikid It\'s in Bowser\'s Kingdom.His weapons are my own imagination.Don\'t care adout…	True
Sm9941	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
AdultsGamingBad	RT @npletsplays: #MarioOdyssey stream continues tomorrow night at 8pm PST! Maybe I can show you all the impossible jump in real time? https…	True
eduell97	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SnipingWaffles	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Zulart2003	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
DamnedUsername	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
steviepilgrim	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Buunembas	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
EZIoheythere	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
SirBlix	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
cutiesaturday	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
InquisitiveRav	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
roseybgal	RT @CarrefourFrance: #MarioOdyssey sort aujourd\'hui, et vous nous connaissez : on aime vous faire plaisir ! RT+follow pour gagner ce chef-d…	True
alfrodou	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
blamelessrain	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
safegoldenart	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
CM_Kevin1	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
maddellynnrose	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
FIFI813	RT @MoganATX: DYING at work. Why do I have to employed on #MarioOdyssey launch day?? 😭😤😭	True
DZDoom23	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
IkariAllen	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
alweiz	湘南新宿ラインでオデッセイやると酔うだろうか。#NintendoSwitch #MarioOdyssey	False
NeoPrincessInky	That time I followed Mario at @E3 ... I felt bad because I felt like I stalked him. Thanks, @NintendoAmerica for Ma… https://t.co/NdtUsY2Cvz	False
52Edder	RT @peachypip: im not the biggest fan of this, but i hope you like it! #MarioOdyssey https://t.co/Wh4mNiJH14	True
CkirbyKirby	RT @Celumnis: Heey! @kimerafusion a fini le 100% de #MarioOdyssey, donc on commence à apprendre la #speedrun any% c\'est sur https://t.co/l8…	True
cindwesley	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
ThatOneGirL719	Finally beat #MarioOdyssey and there’s still so much to do! I have to collect and buy all the outfits cuz they are… https://t.co/SSGOdUtJ4v	False
transmat_device	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Roqdog95205	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
T3hJohnson	It\'s my understanding that caps hold the power in #MarioOdyssey. I have reached my final form. https://t.co/bXr3choWsT	False
FuertesDolores5	RT @JosiahSMoore: #ShyGuy for @Pixel_Dailies #pixel_dailies #pixelart #aseprite #gameart #gamedev #indiedev #Mario #MarioOdyssey https://…	True
martha__adriana	The fucking Luncheon Kingdom in #MarioOdyssey is killing me 😭	False
RelaxedAxeL	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Isaac061300	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
dwiseXone	Just got #SuperMarioOdyssey and can already tell this game is awesome #NintendoSwitch #Nintendo #MarioOdyssey https://t.co/YK5pJ4R7zQ	False
ga_delha	Minigames de timing são meu nêmesis. Esse de pular corda do #marioodyssey tá quase tão traumático quanto o Vivi pul… https://t.co/wIHWgGxmf7	False
doesntcontribut	RT @Firestorm0_0: The #MarioOdysseyGIVEAWAY is here!! Watch the video to see how to enter! #MarioOdyssey https://t.co/fJHkOTrnFS	True
Lilz0r5	RT @SakimiChanArt: Bride Princess #Peach pinup piece&lt;3 In time for the new #marioodysseynudie,PSD+3-4k HD jpg,steps, etc&gt;https://t.co/n7fi…	True
balorium	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Jadenewt	RT @RetroGamersClub: Oldest son has decided to introduce the youngest son to #NintendoSwitch tonight. Bit of #MarioOdyssey, guess what he n…	True
GOFGN_ME	RT @npletsplays: #MarioOdyssey stream continues tomorrow night at 8pm PST! Maybe I can show you all the impossible jump in real time? https…	True
MarsEclipse	@Ry_Kenney beat the game, in mushroom kingdom now.... This game is beyond epic.  #MarioOdyssey	False
twenzie	RT @Mr_Seyer: To those who finished #MarioOdyssey in less than 3 days..go away!! Some ppl just want to enjoy the damn game! Thanks https://…	True
TheWiseMankey	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Wubawubafish	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
_LauraDHoward	How did #Bowser get one of Dany\'s #dragons? #supermario #MarioOdyssey	False
Barrell0l	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
AlexisMoonie	RT @Kemdizzzle: Pray for this dog #MarioOdyssey https://t.co/Qv2RuLHIAr	True
Jonathan_Riley_	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
Jmbp123Mills	RT @MikeLuckas: Cascade Peachy 🍑 #CutieSaturday #marioodyssey https://t.co/Ll9URjdHlu	True
YTShok	RT @Brother_DIG: Good day at work! time to stream! guess whos back! BrotherMario!! playing some #MarioOdyssey lets go! https://t.co/hFNCPOP…	True
